"","Observed.score","Pvalue","Adjusted.Pvalue","FDR"
"GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_UP",-0.258907937761221,0.49,0.751062062937063,NA
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_UP",-0.250701441199768,0.49,0.751062062937063,NA
"GSE13306_TREG_VS_TCONV_LAMINA_PROPRIA_DN",-0.267230392984022,0.5,0.759255250054124,NA
"GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_UP",-0.262552565955716,0.5,0.759255250054124,NA
"GSE15930_STIM_VS_STIM_AND_IL-12_24H_CD8_T_CELL_DN",-0.257434491066563,0.5,0.759255250054124,NA
"GSE17721_CTRL_VS_PAM3CSK4_12H_BMDM_DN",-0.250808764351415,0.5,0.759255250054124,NA
"GSE17721_0.5H_VS_8H_LPS_BMDM_UP",-0.253661015508179,0.5,0.759255250054124,NA
"GSE17721_ALL_VS_24H_PAM3CSK4_BMDM_UP",-0.253575921936249,0.5,0.759255250054124,NA
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_48H_CD4_TCELL_UP",-0.259010645160684,0.5,0.759255250054124,NA
"GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_DN",-0.269876028270433,0.5,0.759255250054124,NA
"GSE24142_DN2_VS_DN3_THYMOCYTE_ADULT_UP",-0.261629787824631,0.5,0.759255250054124,NA
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_FETAL_DN",-0.270947531111466,0.5,0.759255250054124,NA
"GSE30083_SP1_VS_SP4_THYMOCYTE_DN",-0.257204407552393,0.5,0.759255250054124,NA
"GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN",-0.251523053395232,0.5,0.759255250054124,NA
"GSE3982_EOSINOPHIL_VS_NKCELL_UP",-0.255601145121528,0.5,0.759255250054124,NA
"GSE3982_BASOPHIL_VS_EFF_MEMORY_CD4_TCELL_DN",-0.263740420574791,0.5,0.759255250054124,NA
"GSE3982_CENT_MEMORY_CD4_TCELL_VS_NKCELL_DN",-0.257303123374012,0.5,0.759255250054124,NA
"GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_48H_UP",-0.253277661571987,0.5,0.759255250054124,NA
"GSE3994_WT_VS_PAC1_KO_ACTIVATED_MAST_CELL_DN",-0.249352989334447,0.5,0.759255250054124,NA
"GSE4984_UNTREATED_VS_GALECTIN1_TREATED_DC_DN",-0.262385347578066,0.5,0.759255250054124,NA
"GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_DN",-0.255860820244935,0.5,0.759255250054124,NA
"GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_CD8_TCELL_DN",-0.264050748984534,0.5,0.759255250054124,NA
"GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP",-0.258458815753473,0.5,0.759255250054124,NA
"GSE12505_WT_VS_E2-2_HET_PDC_DN",-0.267258317835518,0.5,0.759255250054124,NA
"GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_UP",-0.255565415836163,0.5,0.759255250054124,NA
"GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN",-0.275256217035662,0.5,0.759255250054124,NA
"GSE16266_CTRL_VS_LPS_STIM_MEF_UP",-0.260827634157194,0.5,0.759255250054124,NA
"GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP",-0.263484641694379,0.5,0.759255250054124,NA
"GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_UP",-0.257013779991945,0.5,0.759255250054124,NA
"GSE22432_MULTIPOTENT_PROGENITOR_VS_PDC_UP",-0.254130308312323,0.5,0.759255250054124,NA
"GSE26023_PHD3_KO_VS_WT_NEUTROPHIL_HYPOXIA_UP",-0.261513650762093,0.5,0.759255250054124,NA
"GSE26030_TH1_VS_TH17_DAY15_POST_POLARIZATION_DN",-0.261259386344645,0.5,0.759255250054124,NA
"GSE46606_IRF4_KO_VS_WT_UNSTIM_BCELL_UP",-0.258134528529198,0.5,0.759255250054124,NA
"GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_UP",-0.255850553790795,0.51,0.766968267581475,NA
"GSE14308_TH2_VS_INDUCED_TREG_DN",-0.261021586966955,0.51,0.766968267581475,NA
"GSE17721_CTRL_VS_PAM3CSK4_4H_BMDM_DN",-0.26159436319613,0.51,0.766968267581475,NA
"GSE17721_PAM3CSK4_VS_CPG_2H_BMDM_DN",-0.252863350327037,0.51,0.766968267581475,NA
"GSE17721_POLYIC_VS_CPG_8H_BMDM_DN",-0.252759496810978,0.51,0.766968267581475,NA
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP",-0.261090953511337,0.51,0.766968267581475,NA
"GSE27786_BCELL_VS_MONO_MAC_UP",-0.259322234348068,0.51,0.766968267581475,NA
"GSE27786_CD4_TCELL_VS_ERYTHTROBLAST_UP",-0.263201111667419,0.51,0.766968267581475,NA
"GSE27786_CD4_TCELL_VS_MONO_MAC_DN",-0.259934544835246,0.51,0.766968267581475,NA
"GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN",-0.265176342387106,0.51,0.766968267581475,NA
"GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP",-0.260910999747747,0.51,0.766968267581475,NA
"GSE3982_DC_VS_NKCELL_DN",-0.252782752726297,0.51,0.766968267581475,NA
"GSE9037_CTRL_VS_LPS_1H_STIM_BMDM_DN",-0.254715087389752,0.51,0.766968267581475,NA
"GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_DN",-0.25003199588061,0.51,0.766968267581475,NA
"GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_DN",-0.25259560876373,0.51,0.766968267581475,NA
"GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP",-0.269348504961388,0.51,0.766968267581475,NA
"GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_DN",-0.257392353343859,0.51,0.766968267581475,NA
"GSE3720_UNSTIM_VS_LPS_STIM_VD1_GAMMADELTA_TCELL_DN",-0.264658975148091,0.51,0.766968267581475,NA
"GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_DN",-0.259172248254826,0.51,0.766968267581475,NA
"GSE12505_WT_VS_E2-2_HET_PDC_UP",-0.254722324691421,0.51,0.766968267581475,NA
"GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_UP",-0.240510730711951,0.51,0.766968267581475,NA
"GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_UP",-0.261396087904467,0.51,0.766968267581475,NA
"GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_UP",-0.26017420439435,0.51,0.766968267581475,NA
"GSE18281_SUBCAPSULAR_CORTICAL_REGION_VS_WHOLE_CORTEX_THYMUS_UP",-0.257104915381613,0.51,0.766968267581475,NA
"GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_DN",-0.259779455954042,0.51,0.766968267581475,NA
"GSE26156_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_DN",-0.262908752659402,0.51,0.766968267581475,NA
"GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_UP",-0.248637594131444,0.51,0.766968267581475,NA
"GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_WITH_IL2_TREATMENT_DN",-0.254775604014167,0.51,0.766968267581475,NA
"GSE39110_UNTREATED_VS_IL2_TREATED_CD8_TCELL_DAY6_POST_IMMUNIZATION_UP",-0.260371363763068,0.51,0.766968267581475,NA
"GSE42021_TCONV_PLN_VS_CD24LO_TCONV_THYMUS_UP",-0.257211121800034,0.51,0.766968267581475,NA
"GSE43863_TFH_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP",-0.254659961826389,0.51,0.766968267581475,NA
"GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_UP",-0.272515673333359,0.51,0.766968267581475,NA
"GSE13485_PRE_VS_POST_YF17D_VACCINATION_PBMC_UP",-0.266964895701155,0.52,0.776347381864623,NA
"GSE14350_TREG_VS_TEFF_UP",-0.257096541544054,0.52,0.776347381864623,NA
"GSE14350_TREG_VS_TEFF_DN",-0.261964457020164,0.52,0.776347381864623,NA
"GSE17721_CTRL_VS_POLYIC_6H_BMDM_DN",-0.254475354304988,0.52,0.776347381864623,NA
"GSE17721_LPS_VS_POLYIC_4H_BMDM_DN",-0.257681919499903,0.52,0.776347381864623,NA
"GSE17721_PAM3CSK4_VS_CPG_24H_BMDM_UP",-0.26015256000461,0.52,0.776347381864623,NA
"GSE17721_POLYIC_VS_GARDIQUIMOD_2H_BMDM_DN",-0.2546163868976,0.52,0.776347381864623,NA
"GSE17721_4_VS_24H_CPG_BMDM_DN",-0.263852736097802,0.52,0.776347381864623,NA
"GSE17974_0H_VS_0.5H_IN_VITRO_ACT_CD4_TCELL_UP",-0.251155001342221,0.52,0.776347381864623,NA
"GSE3982_MAST_CELL_VS_BASOPHIL_DN",-0.254065672452337,0.52,0.776347381864623,NA
"GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_UP",-0.257197872158378,0.52,0.776347381864623,NA
"GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_6H_UP",-0.254855763826569,0.52,0.776347381864623,NA
"GSE2128_C57BL6_VS_NOD_THYMOCYTE_MIMETOPE_NEGATIVE_SELECTION_UP",-0.261035962233775,0.52,0.776347381864623,NA
"GSE5503_LIVER_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_UP",-0.267511884110745,0.52,0.776347381864623,NA
"GSE21670_TGFB_VS_TGFB_AND_IL6_TREATED_CD4_TCELL_DN",-0.257628035894458,0.52,0.776347381864623,NA
"GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_6H_UP",-0.259471283188831,0.52,0.776347381864623,NA
"GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_UP",-0.265303930108535,0.52,0.776347381864623,NA
"GSE34156_UNTREATED_VS_24H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP",-0.260328224755236,0.52,0.776347381864623,NA
"GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TCONV_DN",-0.266969951712024,0.52,0.776347381864623,NA
"GSE40274_FOXP3_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",-0.25259482815406,0.52,0.776347381864623,NA
"GSE28737_WT_VS_BCL6_KO_FOLLICULAR_BCELL_DN",-0.261774403424009,0.52,0.776347381864623,NA
"GSE42021_TCONV_PLN_VS_TREG_PRECURSORS_THYMUS_DN",-0.251390485926658,0.52,0.776347381864623,NA
"GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN",-0.254208145629549,0.53,0.783109332209817,NA
"GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_72H_CD8_T_CELL_DN",-0.252939484915059,0.53,0.783109332209817,NA
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_UP",-0.254584625723163,0.53,0.783109332209817,NA
"GSE20715_WT_VS_TLR4_KO_24H_OZONE_LUNG_DN",-0.256478838871413,0.53,0.783109332209817,NA
"GSE27786_LSK_VS_ERYTHROBLAST_DN",-0.25352779537584,0.53,0.783109332209817,NA
"GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_UP",-0.253240988583432,0.53,0.783109332209817,NA
"GSE36392_TYPE_2_MYELOID_VS_EOSINOPHIL_IL25_TREATED_LUNG_UP",-0.259560130474198,0.53,0.783109332209817,NA
"GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_DN",-0.247129333701309,0.53,0.783109332209817,NA
"GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_DN",-0.259274047109561,0.53,0.783109332209817,NA
"GSE7460_CD8_TCELL_VS_TREG_ACT_UP",-0.264544704628213,0.53,0.783109332209817,NA
"GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP",-0.256379681452604,0.53,0.783109332209817,NA
"GSE5455_EX_VIVO_VS_POST_24H_INCUBATION_MONOCYTES_FROM_TUMOR_BEARING_MOUSE_UP",-0.255413553891229,0.53,0.783109332209817,NA
"GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_45MIN_UP",-0.264205867555184,0.53,0.783109332209817,NA
"GSE6092_UNSTIM_VS_IFNG_STIM_AND_B_BURGDORFERI_INF_ENDOTHELIAL_CELL_UP",-0.249103399120972,0.53,0.783109332209817,NA
"GSE6259_33D1_POS_DC_VS_BCELL_DN",-0.261122947800688,0.53,0.783109332209817,NA
"GSE7509_UNSTIM_VS_TNFA_IL1B_IL6_PGE_STIM_DC_UP",-0.268142778690063,0.53,0.783109332209817,NA
"GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_DN",-0.25466807019863,0.53,0.783109332209817,NA
"GSE8685_IL15_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_UP",-0.255381622539376,0.53,0.783109332209817,NA
"GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_2H_DN",-0.257731600230302,0.53,0.783109332209817,NA
"GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_DN",-0.251157913355748,0.53,0.783109332209817,NA
"GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MACROPHAGE_DN",-0.250527691236247,0.53,0.783109332209817,NA
"GSE22501_PERIPHERAL_BLOOD_VS_CORD_BLOOD_TREG_UP",-0.256541390541835,0.53,0.783109332209817,NA
"GSE29164_DAY3_VS_DAY7_CD8_TCELL_TREATED_MELANOMA_UP",-0.250529989787412,0.53,0.783109332209817,NA
"GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY7_UP",-0.249700701735197,0.53,0.783109332209817,NA
"GSE37533_PPARG1_FOXP3_VS_PPARG2_FOXP3_TRANSDUCED_CD4_TCELL_DN",-0.250914957344857,0.53,0.783109332209817,NA
"GSE37563_WT_VS_CTLA4_KO_CD4_TCELL_D4_POST_IMMUNIZATION_UP",-0.262513242828419,0.53,0.783109332209817,NA
"GSE40274_CTRL_VS_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",-0.265074536973671,0.53,0.783109332209817,NA
"GSE40274_CTRL_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",-0.253125363328925,0.53,0.783109332209817,NA
"GSE40274_FOXP3_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",-0.247881688674946,0.53,0.783109332209817,NA
"GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_DN",-0.249805271713815,0.53,0.783109332209817,NA
"GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4HIGH_BCELL_UP",-0.265265851393833,0.53,0.783109332209817,NA
"GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_UP",-0.258037795313547,0.54,0.79055729492799,NA
"GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN",-0.260255743956491,0.54,0.79055729492799,NA
"GSE14000_UNSTIM_VS_16H_LPS_DC_UP",-0.266645131240845,0.54,0.79055729492799,NA
"GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_UP",-0.25131727197161,0.54,0.79055729492799,NA
"GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_UP",-0.247424643379311,0.54,0.79055729492799,NA
"GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP",-0.246723792143978,0.54,0.79055729492799,NA
"GSE17721_LPS_VS_GARDIQUIMOD_24H_BMDM_UP",-0.258811036757635,0.54,0.79055729492799,NA
"GSE20366_TREG_VS_TCONV_DN",-0.255450531010671,0.54,0.79055729492799,NA
"GSE22886_IL2_VS_IL15_STIM_NKCELL_UP",-0.246716939923352,0.54,0.79055729492799,NA
"GSE26669_CTRL_VS_COSTIM_BLOCK_MLR_CD4_TCELL_UP",-0.252129772740082,0.54,0.79055729492799,NA
"GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MDC_UP",-0.261716871443118,0.54,0.79055729492799,NA
"GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_UP",-0.245165177227739,0.54,0.79055729492799,NA
"GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_DN",-0.255905180260328,0.54,0.79055729492799,NA
"GSE7460_CTRL_VS_TGFB_TREATED_ACT_FOXP3_HET_TCONV_DN",-0.255392202556267,0.54,0.79055729492799,NA
"GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_DN",-0.252692233476464,0.54,0.79055729492799,NA
"GSE3565_CTRL_VS_LPS_INJECTED_SPLENOCYTES_DN",-0.256038791751896,0.54,0.79055729492799,NA
"GSE3039_ALPHABETA_CD8_TCELL_VS_B1_BCELL_DN",-0.259504949346335,0.54,0.79055729492799,NA
"GSE5589_LPS_AND_IL10_VS_LPS_AND_IL6_STIM_IL10_KO_MACROPHAGE_45MIN_UP",-0.253300648665124,0.54,0.79055729492799,NA
"GSE6259_33D1_POS_DC_VS_BCELL_UP",-0.253790111183985,0.54,0.79055729492799,NA
"GSE9946_MATURE_STIMULATORY_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN",-0.265323413293197,0.54,0.79055729492799,NA
"GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_DN",-0.254716612024489,0.54,0.79055729492799,NA
"GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN",-0.265216226464795,0.54,0.79055729492799,NA
"GSE37605_NOD_VS_C57BL6_IRES_GFP_TREG_UP",-0.254468699262659,0.54,0.79055729492799,NA
"GSE40443_INDUCED_VS_TOTAL_TREG_DN",-0.252865565025187,0.54,0.79055729492799,NA
"GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP",-0.249727783666453,0.54,0.79055729492799,NA
"GSE41867_DAY6_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_UP",-0.257712824953263,0.54,0.79055729492799,NA
"GSE41867_DAY6_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN",-0.255348785066009,0.54,0.79055729492799,NA
"GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP",-0.257641576215526,0.54,0.79055729492799,NA
"GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_DN",-0.254524619570639,0.54,0.79055729492799,NA
"GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_DN",-0.249667676718543,0.54,0.79055729492799,NA
"GSE1460_DP_VS_CD4_THYMOCYTE_DN",-0.250377998922677,0.55,0.799357646083713,NA
"GSE17721_CTRL_VS_PAM3CSK4_2H_BMDM_DN",-0.256604987937064,0.55,0.799357646083713,NA
"GSE20715_WT_VS_TLR4_KO_24H_OZONE_LUNG_UP",-0.254854672626592,0.55,0.799357646083713,NA
"GSE25087_FETAL_VS_ADULT_TCONV_UP",-0.243680253404587,0.55,0.799357646083713,NA
"GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN",-0.266189522734501,0.55,0.799357646083713,NA
"GSE29618_BCELL_VS_MDC_UP",-0.249388491621173,0.55,0.799357646083713,NA
"GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_UP",-0.249058865188302,0.55,0.799357646083713,NA
"GSE3982_NEUTROPHIL_VS_NKCELL_UP",-0.253882030722916,0.55,0.799357646083713,NA
"GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_UP",-0.252514554125817,0.55,0.799357646083713,NA
"GSE7852_TREG_VS_TCONV_LN_UP",-0.249098758263349,0.55,0.799357646083713,NA
"GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_UP",-0.240004815461144,0.55,0.799357646083713,NA
"GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN",-0.247058051300885,0.55,0.799357646083713,NA
"GSE26290_WT_VS_PDK1_KO_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN",-0.260200382072345,0.55,0.799357646083713,NA
"GSE26030_TH1_VS_TH17_RESTIMULATED_DAY5_POST_POLARIZATION_DN",-0.247859823756286,0.55,0.799357646083713,NA
"GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_UP",-0.259655742193196,0.55,0.799357646083713,NA
"GSE34515_CD16_NEG_MONOCYTE_VS_DC_DN",-0.265348651190726,0.55,0.799357646083713,NA
"GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_UP",-0.245581343488449,0.55,0.799357646083713,NA
"GSE33292_DN3_THYMOCYTE_VS_TCELL_LYMPHOMA_FROM_TCF1_KO_DN",-0.252421745312081,0.55,0.799357646083713,NA
"GSE42021_TREG_PLN_VS_CD24HI_TREG_THYMUS_UP",-0.249983460072511,0.55,0.799357646083713,NA
"GSE42724_NAIVE_VS_B1_BCELL_UP",-0.254792023854701,0.55,0.799357646083713,NA
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_6H_DN",-0.253065383543577,0.55,0.799357646083713,NA
"GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_DN",-0.248143745676548,0.56,0.807200986436498,NA
"GSE15930_STIM_VS_STIM_AND_IFNAB_24H_CD8_T_CELL_UP",-0.246166712805323,0.56,0.807200986436498,NA
"GSE15930_STIM_VS_STIM_AND_IL-12_72H_CD8_T_CELL_UP",-0.251288854607662,0.56,0.807200986436498,NA
"GSE17721_PAM3CSK4_VS_CPG_12H_BMDM_DN",-0.255761248359049,0.56,0.807200986436498,NA
"GSE17721_LPS_VS_CPG_16H_BMDM_DN",-0.262184256879018,0.56,0.807200986436498,NA
"GSE17721_LPS_VS_GARDIQUIMOD_4H_BMDM_DN",-0.24362934913865,0.56,0.807200986436498,NA
"GSE20715_WT_VS_TLR4_KO_48H_OZONE_LUNG_DN",-0.249002662206914,0.56,0.807200986436498,NA
"GSE22886_NAIVE_VS_IGG_IGA_MEMORY_BCELL_DN",-0.250837307195019,0.56,0.807200986436498,NA
"GSE22886_CTRL_VS_LPS_24H_DC_DN",-0.252276251415609,0.56,0.807200986436498,NA
"GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_YOUNG_UP",-0.259735109517988,0.56,0.807200986436498,NA
"GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_DN",-0.249886910579983,0.56,0.807200986436498,NA
"GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_RARA_AGONIST_AM580_TREATED_DC_UP",-0.245940854323117,0.56,0.807200986436498,NA
"GSE3920_UNTREATED_VS_IFNG_TREATED_FIBROBLAST_UP",-0.26486800072855,0.56,0.807200986436498,NA
"GSE19923_WT_VS_E2A_KO_DP_THYMOCYTE_UP",-0.252350090177756,0.56,0.807200986436498,NA
"GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_UP",-0.254031968226541,0.56,0.807200986436498,NA
"GSE23925_DARK_ZONE_VS_NAIVE_BCELL_UP",-0.250629968820929,0.56,0.807200986436498,NA
"GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN",-0.257394881019263,0.56,0.807200986436498,NA
"GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN",-0.247894625773969,0.56,0.807200986436498,NA
"GSE35825_UNTREATED_VS_IFNG_STIM_MACROPHAGE_UP",-0.240165983909738,0.56,0.807200986436498,NA
"GSE34217_MIR17_92_OVEREXPRESS_VS_WT_ACT_CD8_TCELL_DN",-0.255684721599437,0.56,0.807200986436498,NA
"GSE40274_CTRL_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",-0.259572643778715,0.56,0.807200986436498,NA
"GSE11961_FOLLICULAR_BCELL_VS_PLASMA_CELL_DAY7_DN",-0.257666666007895,0.56,0.807200986436498,NA
"GSE42021_TREG_PLN_VS_CD24INT_TREG_THYMUS_UP",-0.250226260075254,0.56,0.807200986436498,NA
"GSE43955_10H_VS_60H_ACT_CD4_TCELL_DN",-0.252483608768064,0.56,0.807200986436498,NA
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_DN",-0.250899039502192,0.56,0.807200986436498,NA
"GSE45365_WT_VS_IFNAR_KO_BCELL_UP",-0.255014039395848,0.56,0.807200986436498,NA
"GSE45365_NK_CELL_VS_CD8_TCELL_UP",-0.255704910592757,0.56,0.807200986436498,NA
"GSE14350_IL2RB_KO_VS_WT_TREG_UP",-0.254701933857965,0.57,0.813258746948739,NA
"GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_DN",-0.237703086281913,0.57,0.813258746948739,NA
"GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_DN",-0.254431429761718,0.57,0.813258746948739,NA
"GSE17721_LPS_VS_PAM3CSK4_8H_BMDM_DN",-0.247450775016098,0.57,0.813258746948739,NA
"GSE17721_POLYIC_VS_CPG_24H_BMDM_UP",-0.253595006370111,0.57,0.813258746948739,NA
"GSE17721_LPS_VS_CPG_4H_BMDM_DN",-0.254462772748538,0.57,0.813258746948739,NA
"GSE17721_12H_VS_24H_PAM3CSK4_BMDM_DN",-0.245222379459495,0.57,0.813258746948739,NA
"GSE17721_0.5H_VS_12H_CPG_BMDM_DN",-0.243260513320813,0.57,0.813258746948739,NA
"GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_UP",-0.247312937783387,0.57,0.813258746948739,NA
"GSE27786_LSK_VS_MONO_MAC_DN",-0.247914969275596,0.57,0.813258746948739,NA
"GSE27786_NKTCELL_VS_NEUTROPHIL_DN",-0.248720241238548,0.57,0.813258746948739,NA
"GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_DN",-0.254604481715898,0.57,0.813258746948739,NA
"GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_DC_DN",-0.261103418921335,0.57,0.813258746948739,NA
"GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_DC_UP",-0.243576254649804,0.57,0.813258746948739,NA
"GSE3982_BASOPHIL_VS_TH1_DN",-0.261019244594827,0.57,0.813258746948739,NA
"GSE6269_HEALTHY_VS_E_COLI_INF_PBMC_DN",-0.251221970418278,0.57,0.813258746948739,NA
"GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_48H_DN",-0.234836327077329,0.57,0.813258746948739,NA
"GSE1925_CTRL_VS_IFNG_PRIMED_MACROPHAGE_24H_IFNG_STIM_UP",-0.249742655240143,0.57,0.813258746948739,NA
"GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_12H_DN",-0.26238037799404,0.57,0.813258746948739,NA
