"","Observed.score","Pvalue","Adjusted.Pvalue","FDR"
"GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MDC_DN",-0.26019449845766,0.46,0.862223409941208,NA
"GSE360_L_DONOVANI_VS_T_GONDII_MAC_UP",-0.264742484312989,0.46,0.862223409941208,NA
"GSE369_SOCS3_KO_VS_WT_LIVER_POST_IL6_INJECTION_UP",-0.260717741097109,0.46,0.862223409941208,NA
"GSE411_WT_VS_SOCS3_KO_MACROPHAGE_IL6_STIM_400MIN_DN",-0.257935603765502,0.46,0.862223409941208,NA
"GSE8835_CD4_VS_CD8_TCELL_CLL_PATIENT_DN",-0.265556611376269,0.46,0.862223409941208,NA
"GSE5589_UNSTIM_VS_180MIN_LPS_STIM_MACROPHAGE_DN",-0.270127707641853,0.46,0.862223409941208,NA
"GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP",-0.261191258568847,0.46,0.862223409941208,NA
"GSE5589_IL6_KO_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_DN",-0.261383846968394,0.46,0.862223409941208,NA
"GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP",-0.256517149276726,0.46,0.862223409941208,NA
"GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_DN",-0.276926917266533,0.46,0.862223409941208,NA
"GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_DN",-0.268326560407578,0.46,0.862223409941208,NA
"GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_DN",-0.262926192356304,0.46,0.862223409941208,NA
"GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP",-0.264835075396757,0.46,0.862223409941208,NA
"GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN",-0.269033472102552,0.46,0.862223409941208,NA
"GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_UP",-0.264030431848107,0.46,0.862223409941208,NA
"GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_UP",-0.275546684612504,0.46,0.862223409941208,NA
"GSE25085_FETAL_LIVER_VS_FETAL_BM_SP4_THYMIC_IMPLANT_DN",-0.261327162080272,0.46,0.862223409941208,NA
"GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_UP",-0.273523996452216,0.46,0.862223409941208,NA
"GSE23321_CENTRAL_MEMORY_VS_NAIVE_CD8_TCELL_DN",-0.25988821962126,0.46,0.862223409941208,NA
"GSE27859_MACROPHAGE_VS_CD11C_INT_F480_INT_DC_UP",-0.263061559118457,0.46,0.862223409941208,NA
"GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_DN",-0.263579998878662,0.46,0.862223409941208,NA
"GSE37532_WT_VS_PPARG_KO_LN_TCONV_UP",-0.260344886033693,0.46,0.862223409941208,NA
"GSE40274_SATB1_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",-0.273582672997221,0.46,0.862223409941208,NA
"GSE40274_SATB1_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",-0.27428885558002,0.46,0.862223409941208,NA
"GSE40274_GATA1_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",-0.2597025942124,0.46,0.862223409941208,NA
"GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_UP",-0.265324393434806,0.46,0.862223409941208,NA
"GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN",-0.261722654043227,0.46,0.862223409941208,NA
"GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_DN",-0.262242051689267,0.46,0.862223409941208,NA
"GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_DN",-0.25690916826108,0.47,0.866381077529566,NA
"GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN",-0.26181486605326,0.47,0.866381077529566,NA
"GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN",-0.263523226863137,0.47,0.866381077529566,NA
"GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_UP",-0.262597609652189,0.47,0.866381077529566,NA
"GSE15324_ELF4_KO_VS_WT_ACTIVATED_CD8_TCELL_UP",-0.2661792288721,0.47,0.866381077529566,NA
"GSE15767_MED_VS_SCS_MAC_LN_DN",-0.257086730826237,0.47,0.866381077529566,NA
"GSE17721_CTRL_VS_LPS_6H_BMDM_UP",-0.263347409796385,0.47,0.866381077529566,NA
"GSE17721_CTRL_VS_POLYIC_6H_BMDM_UP",-0.259440392043221,0.47,0.866381077529566,NA
"GSE17721_CTRL_VS_PAM3CSK4_2H_BMDM_DN",-0.251321991303664,0.47,0.866381077529566,NA
"GSE17721_LPS_VS_POLYIC_12H_BMDM_DN",-0.257085868386324,0.47,0.866381077529566,NA
"GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_UP",-0.262161950247103,0.47,0.866381077529566,NA
"GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN",-0.254777028075794,0.47,0.866381077529566,NA
"GSE29617_CTRL_VS_TIV_FLU_VACCINE_PBMC_2008_DN",-0.26574809096776,0.47,0.866381077529566,NA
"GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_BCELL_DN",-0.270944038370754,0.47,0.866381077529566,NA
"GSE30083_SP1_VS_SP3_THYMOCYTE_UP",-0.266176415095677,0.47,0.866381077529566,NA
"GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_UP",-0.263858362516686,0.47,0.866381077529566,NA
"GSE3982_EFF_MEMORY_CD4_TCELL_VS_TH2_DN",-0.259697107943645,0.47,0.866381077529566,NA
"GSE5542_UNTREATED_VS_IFNG_TREATED_EPITHELIAL_CELLS_24H_UP",-0.260356311607815,0.47,0.866381077529566,NA
"GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP",-0.272169529409974,0.47,0.866381077529566,NA
"GSE5589_LPS_VS_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP",-0.265009940314741,0.47,0.866381077529566,NA
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_180MIN_DN",-0.253245598670744,0.47,0.866381077529566,NA
"GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_180MIN_UP",-0.277444618340218,0.47,0.866381077529566,NA
"GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_DN",-0.269881211801893,0.47,0.866381077529566,NA
"GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_IL2_CULTURE_DN",-0.271477366506561,0.47,0.866381077529566,NA
"GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_IKAROS_KO_UP",-0.249190889403875,0.47,0.866381077529566,NA
"GSE17186_MEMORY_VS_NAIVE_BCELL_DN",-0.263197276983847,0.47,0.866381077529566,NA
"GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP",-0.26765427083419,0.47,0.866381077529566,NA
"GSE19923_E2A_KO_VS_E2A_AND_HEB_KO_DP_THYMOCYTE_DN",-0.26532965814823,0.47,0.866381077529566,NA
"GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN",-0.261725478383171,0.47,0.866381077529566,NA
"GSE21360_NAIVE_VS_SECONDARY_MEMORY_CD8_TCELL_DN",-0.259905118412068,0.47,0.866381077529566,NA
"GSE20152_SPHK1_KO_VS_WT_HTNFA_OVERXPRESS_ANKLE_DN",-0.261961137433261,0.47,0.866381077529566,NA
"GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_DN",-0.260012923291135,0.47,0.866381077529566,NA
"GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA5_STIM_CD8_TCELL_DN",-0.270277956369323,0.47,0.866381077529566,NA
"GSE23984_CTRL_VS_HYPOCALEMIC_VITAMIND_ANALOG_TCELL_UP",-0.263420923412906,0.47,0.866381077529566,NA
"GSE22611_NOD2_VS_CTRL_TRANSDUCED_HEK293T_CELL_UP",-0.258954930254653,0.47,0.866381077529566,NA
"GSE26488_WT_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN",-0.261055819909623,0.47,0.866381077529566,NA
"GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_DN",-0.248112482013212,0.47,0.866381077529566,NA
"GSE34515_CD16_NEG_MONOCYTE_VS_DC_DN",-0.253807597746962,0.47,0.866381077529566,NA
"GSE36891_UNSTIM_VS_POLYIC_TLR3_STIM_PERITONEAL_MACROPHAGE_DN",-0.257280818287987,0.47,0.866381077529566,NA
"GSE40274_CTRL_VS_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",-0.27423929266892,0.47,0.866381077529566,NA
"GSE40274_FOXP3_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",-0.275033870819306,0.47,0.866381077529566,NA
"GSE40274_IRF4_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",-0.286961749084126,0.47,0.866381077529566,NA
"GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN",-0.274382741915009,0.47,0.866381077529566,NA
"GSE42021_CD24INT_VS_CD24LOW_TCONV_THYMUS_UP",-0.270419719366076,0.47,0.866381077529566,NA
"GSE18804_BRAIN_VS_COLON_TUMORAL_MACROPHAGE_UP",-0.275415378792622,0.47,0.866381077529566,NA
"GSE13411_NAIVE_VS_SWITCHED_MEMORY_BCELL_UP",-0.256215745600922,0.48,0.869279628195198,NA
"GSE14308_TH2_VS_NATURAL_TREG_DN",-0.253432763026056,0.48,0.869279628195198,NA
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_UP",-0.263732807373818,0.48,0.869279628195198,NA
"GSE17580_TREG_VS_TEFF_S_MANSONI_INF_UP",-0.251484004336819,0.48,0.869279628195198,NA
"GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDM_DN",-0.25696928044254,0.48,0.869279628195198,NA
"GSE17721_PAM3CSK4_VS_CPG_6H_BMDM_UP",-0.258419472506436,0.48,0.869279628195198,NA
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_6H_CD4_TCELL_DN",-0.252554722551874,0.48,0.869279628195198,NA
"GSE22886_CD8_VS_CD4_NAIVE_TCELL_DN",-0.261324991367346,0.48,0.869279628195198,NA
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_UP",-0.25615997607389,0.48,0.869279628195198,NA
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_DN",-0.269201240782677,0.48,0.869279628195198,NA
"GSE27786_LSK_VS_LIN_NEG_CELL_DN",-0.26224194661057,0.48,0.869279628195198,NA
"GSE360_CTRL_VS_T_GONDII_MAC_UP",-0.252774614730805,0.48,0.869279628195198,NA
"GSE360_T_GONDII_VS_B_MALAYI_LOW_DOSE_DC_DN",-0.262647028633366,0.48,0.869279628195198,NA
"GSE3982_EOSINOPHIL_VS_DC_UP",-0.253620566849633,0.48,0.869279628195198,NA
"GSE7852_THYMUS_VS_FAT_TREG_UP",-0.265841346395862,0.48,0.869279628195198,NA
"GSE9650_NAIVE_VS_EFF_CD8_TCELL_UP",-0.264973210545603,0.48,0.869279628195198,NA
"GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN",-0.260046956043355,0.48,0.869279628195198,NA
"GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_DN",-0.256645038426441,0.48,0.869279628195198,NA
"GSE3920_UNTREATED_VS_IFNG_TREATED_FIBROBLAST_UP",-0.249946583443198,0.48,0.869279628195198,NA
"GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_UP",-0.265518336304636,0.48,0.869279628195198,NA
"GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_UP",-0.263572510384213,0.48,0.869279628195198,NA
"GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_DN",-0.261144453587238,0.48,0.869279628195198,NA
"GSE20198_IL12_VS_IL12_IL18_TREATED_ACT_CD4_TCELL_UP",-0.249325901713571,0.48,0.869279628195198,NA
"GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_UP",-0.2653394531763,0.48,0.869279628195198,NA
"GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP",-0.272009905550455,0.48,0.869279628195198,NA
"GSE16385_MONOCYTE_VS_MACROPHAGE_UP",-0.273560893551374,0.48,0.869279628195198,NA
"GSE25123_CTRL_VS_IL4_STIM_PPARG_KO_MACROPHAGE_UP",-0.259436599602077,0.48,0.869279628195198,NA
"GSE17301_IFNA2_VS_IFNA5_STIM_ACD3_ACD28_ACT_CD8_TCELL_DN",-0.265627321364382,0.48,0.869279628195198,NA
"GSE26023_PHD3_KO_VS_WT_NEUTROPHIL_HYPOXIA_UP",-0.257297305403279,0.48,0.869279628195198,NA
"GSE29164_DAY3_VS_DAY7_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DN",-0.26132281632808,0.48,0.869279628195198,NA
"GSE23568_ID3_KO_VS_WT_CD8_TCELL_UP",-0.264440017940151,0.48,0.869279628195198,NA
"GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_DN",-0.259694222391592,0.48,0.869279628195198,NA
"GSE33425_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN",-0.259103783178983,0.48,0.869279628195198,NA
"GSE35825_IFNA_VS_IFNG_STIM_MACROPHAGE_DN",-0.259856501594547,0.48,0.869279628195198,NA
"GSE37605_FOXP3_FUSION_GFP_VS_IRES_GFP_TREG_C57BL6_UP",-0.263097831179917,0.48,0.869279628195198,NA
"GSE37301_LYMPHOID_PRIMED_MPP_VS_PRO_BCELL_UP",-0.257469864628454,0.48,0.869279628195198,NA
"GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_HET_MACROPHAGE_DN",-0.260039041160203,0.48,0.869279628195198,NA
"GSE40274_CTRL_VS_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",-0.25876536314834,0.48,0.869279628195198,NA
"GSE40274_CTRL_VS_FOXP3_AND_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",-0.26360789170789,0.48,0.869279628195198,NA
"GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY40_UP",-0.255858247416322,0.48,0.869279628195198,NA
"GSE28737_WT_VS_BCL6_HET_FOLLICULAR_BCELL_DN",-0.258257890821992,0.48,0.869279628195198,NA
"GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_DN",-0.258342854555726,0.48,0.869279628195198,NA
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP",-0.265030338236019,0.48,0.869279628195198,NA
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP",-0.263744935737557,0.48,0.869279628195198,NA
"GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_DN",-0.25820756382706,0.48,0.869279628195198,NA
"GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8_TCELL_IFNAR_KO_DN",-0.266154868356519,0.48,0.869279628195198,NA
"GSE13484_UNSTIM_VS_12H_YF17D_VACCINE_STIM_PBMC_UP",-0.252057660937512,0.49,0.872299492385787,NA
"GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN",-0.264976237388557,0.49,0.872299492385787,NA
"GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_UP",-0.254725856286653,0.49,0.872299492385787,NA
"GSE15659_TREG_VS_TCONV_DN",-0.261866220532756,0.49,0.872299492385787,NA
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN",-0.264314108294012,0.49,0.872299492385787,NA
"GSE17721_PAM3CSK4_VS_CPG_2H_BMDM_UP",-0.272784529534183,0.49,0.872299492385787,NA
"GSE17721_CPG_VS_GARDIQUIMOD_1H_BMDM_DN",-0.263341172777893,0.49,0.872299492385787,NA
"GSE17721_PAM3CSK4_VS_GADIQUIMOD_2H_BMDM_DN",-0.260200976159326,0.49,0.872299492385787,NA
"GSE17721_0.5H_VS_24H_POLYIC_BMDM_UP",-0.259965274926463,0.49,0.872299492385787,NA
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_18H_DN",-0.267067630248381,0.49,0.872299492385787,NA
"GSE20715_0H_VS_6H_OZONE_TLR4_KO_LUNG_DN",-0.26186891203464,0.49,0.872299492385787,NA
"GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_UP",-0.256465116442234,0.49,0.872299492385787,NA
"GSE22886_DAY1_VS_DAY7_MONOCYTE_IN_CULTURE_UP",-0.256787315621919,0.49,0.872299492385787,NA
"GSE22886_NAIVE_BCELL_VS_MONOCYTE_UP",-0.259590600810359,0.49,0.872299492385787,NA
"GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_UP",-0.250560942938683,0.49,0.872299492385787,NA
"GSE2706_2H_VS_8H_R848_AND_LPS_STIM_DC_UP",-0.253068691340431,0.49,0.872299492385787,NA
"GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_UP",-0.261063902715545,0.49,0.872299492385787,NA
"GSE30083_SP3_VS_SP4_THYMOCYTE_DN",-0.263854791931538,0.49,0.872299492385787,NA
"GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_UP",-0.249230435280437,0.49,0.872299492385787,NA
"GSE36392_MAC_VS_NEUTROPHIL_IL25_TREATED_LUNG_UP",-0.256899083112361,0.49,0.872299492385787,NA
"GSE37416_0H_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP",-0.256912688493028,0.49,0.872299492385787,NA
"GSE3982_MEMORY_CD4_TCELL_VS_TH1_UP",-0.2547729395826,0.49,0.872299492385787,NA
"GSE3982_MEMORY_CD4_TCELL_VS_BCELL_UP",-0.247577057917193,0.49,0.872299492385787,NA
"GSE3982_EFF_MEMORY_CD4_TCELL_VS_NKCELL_UP",-0.269326589970847,0.49,0.872299492385787,NA
"GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN",-0.258852594059045,0.49,0.872299492385787,NA
"GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_3H_UP",-0.26204081646642,0.49,0.872299492385787,NA
"GSE2124_CTRL_VS_LYMPHOTOXIN_BETA_TREATED_MLN_DN",-0.255361020574698,0.49,0.872299492385787,NA
"GSE2405_S_AUREUS_VS_UNTREATED_NEUTROPHIL_DN",-0.258101319073107,0.49,0.872299492385787,NA
"GSE4984_GALECTIN1_VS_LPS_STIM_DC_DN",-0.270413652195595,0.49,0.872299492385787,NA
"GSE10147_IL3_VS_IL3_AND_CPG_STIM_PDC_UP",-0.270661738917327,0.49,0.872299492385787,NA
"GSE10500_ARTHRITIC_SYNOVIAL_FLUID_VS_HEALTHY_MACROPHAGE_DN",-0.247845757096101,0.49,0.872299492385787,NA
"GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_UP",-0.265753620228898,0.49,0.872299492385787,NA
"GSE19198_6H_VS_24H_IL21_TREATED_TCELL_DN",-0.270638439203341,0.49,0.872299492385787,NA
"GSE19923_WT_VS_HEB_AND_E2A_KO_DP_THYMOCYTE_DN",-0.251316203280882,0.49,0.872299492385787,NA
"GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_DN",-0.253734551551955,0.49,0.872299492385787,NA
"GSE21360_NAIVE_VS_TERTIARY_MEMORY_CD8_TCELL_UP",-0.261971488891785,0.49,0.872299492385787,NA
"GSE22611_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_2H_UP",-0.262719834555958,0.49,0.872299492385787,NA
"GSE26488_CTRL_VS_PEPTIDE_INJECTION_HDAC7_DELTAP_TG_OT2_THYMOCYTE_UP",-0.258796673497715,0.49,0.872299492385787,NA
"GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_UP",-0.260408427811664,0.49,0.872299492385787,NA
"GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN",-0.2586598128909,0.49,0.872299492385787,NA
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_6H_DN",-0.255969066684393,0.49,0.872299492385787,NA
"GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP",-0.25960400903361,0.49,0.872299492385787,NA
"GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_DN",-0.255995439437887,0.49,0.872299492385787,NA
"GSE36078_UNTREATED_VS_AD5_T425A_HEXON_INF_IL1R_KO_MOUSE_LUNG_DC_DN",-0.250107302230675,0.49,0.872299492385787,NA
"GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_UP",-0.263280273964946,0.49,0.872299492385787,NA
"GSE28737_WT_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP",-0.270300898980003,0.49,0.872299492385787,NA
"GSE37336_LY6C_POS_VS_NEG_NAIVE_CD4_TCELL_DN",-0.253470015665439,0.49,0.872299492385787,NA
"GSE11057_PBMC_VS_MEM_CD4_TCELL_DN",-0.259016283725466,0.5,0.878287002253944,NA
"GSE11864_CSF1_PAM3CYS_VS_CSF1_IFNG_PAM3CYS_IN_MAC_UP",-0.26259727229256,0.5,0.878287002253944,NA
"GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_UP",-0.256260094324094,0.5,0.878287002253944,NA
"GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_UP",-0.260318939343594,0.5,0.878287002253944,NA
"GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDM_UP",-0.256518661170116,0.5,0.878287002253944,NA
"GSE17721_POLYIC_VS_CPG_12H_BMDM_DN",-0.251423304271968,0.5,0.878287002253944,NA
"GSE17721_LPS_VS_GARDIQUIMOD_8H_BMDM_DN",-0.245599627044409,0.5,0.878287002253944,NA
"GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_UP",-0.262501094354578,0.5,0.878287002253944,NA
"GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_IL4_UP",-0.258610763694767,0.5,0.878287002253944,NA
"GSE360_L_DONOVANI_VS_L_MAJOR_MAC_DN",-0.258727096968421,0.5,0.878287002253944,NA
"GSE3982_MAC_VS_CENT_MEMORY_CD4_TCELL_UP",-0.266017594900365,0.5,0.878287002253944,NA
"GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_DN",-0.259565780284452,0.5,0.878287002253944,NA
"GSE7400_CTRL_VS_CSF3_IN_VIVO_TREATED_PBMC_UP",-0.260204760577681,0.5,0.878287002253944,NA
"GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_1_UP",-0.254783647701146,0.5,0.878287002253944,NA
"GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_UP",-0.263656173969893,0.5,0.878287002253944,NA
"GSE3920_UNTREATED_VS_IFNA_TREATED_FIBROBLAST_DN",-0.255819304707012,0.5,0.878287002253944,NA
"GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_UP",-0.265907046860472,0.5,0.878287002253944,NA
"GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_UP",-0.254568976378833,0.5,0.878287002253944,NA
"GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP",-0.264335598698655,0.5,0.878287002253944,NA
"GSE21927_SPLENIC_C26GM_TUMOROUS_VS_BONE_MARROW_MONOCYTES_DN",-0.248715514701375,0.5,0.878287002253944,NA
"GSE25123_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DN",-0.26898900452969,0.5,0.878287002253944,NA
"GSE26488_WT_VS_HDAC7_DELTAP_TG_OT2_THYMOCYTE_WITH_PEPTIDE_INJECTION_UP",-0.249590817612698,0.5,0.878287002253944,NA
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_3H_UP",-0.268376028879067,0.5,0.878287002253944,NA
"GSE23568_ID3_TRANSDUCED_VS_ID3_KO_CD8_TCELL_DN",-0.259501472583641,0.5,0.878287002253944,NA
"GSE26030_UNSTIM_VS_RESTIM_TH1_DAY15_POST_POLARIZATION_DN",-0.253404184243046,0.5,0.878287002253944,NA
"GSE34515_CD16_NEG_VS_POS_MONOCYTE_UP",-0.253329508437615,0.5,0.878287002253944,NA
"GSE37301_HEMATOPOIETIC_STEM_CELL_VS_MULTIPOTENT_PROGENITOR_UP",-0.258138682092586,0.5,0.878287002253944,NA
"GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_RAG2_KO_NK_CELL_DN",-0.269515834475833,0.5,0.878287002253944,NA
"GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_UP",-0.252905530280663,0.5,0.878287002253944,NA
"GSE11961_FOLLICULAR_BCELL_VS_GERMINAL_CENTER_BCELL_DAY7_DN",-0.259868097857573,0.5,0.878287002253944,NA
"GSE41867_DAY6_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_UP",-0.263522271076339,0.5,0.878287002253944,NA
"GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_DN",-0.252712159281977,0.5,0.878287002253944,NA
"GSE14000_UNSTIM_VS_16H_LPS_DC_DN",-0.260401360603091,0.51,0.881720483115603,NA
"GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN",-0.25992519227834,0.51,0.881720483115603,NA
"GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_24H_CD8_T_CELL_UP",-0.264607455846868,0.51,0.881720483115603,NA
"GSE17721_CTRL_VS_POLYIC_2H_BMDM_UP",-0.2660946215555,0.51,0.881720483115603,NA
"GSE17721_PAM3CSK4_VS_CPG_2H_BMDM_DN",-0.266151407288076,0.51,0.881720483115603,NA
"GSE17721_ALL_VS_24H_PAM3CSK4_BMDM_DN",-0.259080030672401,0.51,0.881720483115603,NA
"GSE20715_0H_VS_48H_OZONE_LUNG_UP",-0.261865757786175,0.51,0.881720483115603,NA
"GSE22886_NAIVE_BCELL_VS_DC_UP",-0.26112652234685,0.51,0.881720483115603,NA
"GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_UP",-0.254916680396582,0.51,0.881720483115603,NA
"GSE24142_ADULT_VS_FETAL_DN2_THYMOCYTE_DN",-0.264224831923785,0.51,0.881720483115603,NA
