"","Observed.score","Pvalue","Adjusted.Pvalue","FDR"
"GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_6H_UP",-0.211108804334184,0.47,0.748032675289312,1
"GSE1112_HY_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_UP",-0.214672037262326,0.47,0.748032675289312,1
"GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_DERIVED_MACROPHAGE_UP",-0.22509032496268,0.47,0.748032675289312,1
"GSE5542_IFNG_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_6H_DN",-0.212733894075134,0.47,0.748032675289312,1
"GSE5542_IFNG_VS_IFNA_AND_IFNG_TREATED_EPITHELIAL_CELLS_24H_DN",-0.222192582541219,0.47,0.748032675289312,1
"GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_180MIN_DN",-0.208224520350458,0.47,0.748032675289312,1
"GSE7568_IL4_VS_IL4_AND_DEXAMETHASONE_TREATED_MACROPHAGE_DN",-0.213736234148801,0.47,0.748032675289312,1
"GSE9946_LISTERIA_INF_MATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN",-0.220162888019062,0.47,0.748032675289312,1
"GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_DN",-0.214664706201379,0.47,0.748032675289312,1
"GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN",-0.211039167173513,0.47,0.748032675289312,1
"GSE20198_IL12_IL18_VS_IFNA_TREATED_ACT_CD4_TCELL_UP",-0.21726995544945,0.47,0.748032675289312,1
"GSE22611_MUTANT_NOD2_VS_CTRL_TRANSDUCED_HEK293T_CELL_DN",-0.219866857262375,0.47,0.748032675289312,1
"GSE28726_NAIVE_VS_ACTIVATED_VA24NEG_NKTCELL_UP",-0.217463397058154,0.47,0.748032675289312,1
"GSE23321_EFFECTOR_MEMORY_VS_NAIVE_CD8_TCELL_UP",-0.214626449124395,0.47,0.748032675289312,1
"GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_DN",-0.2146370551316,0.47,0.748032675289312,1
"GSE26890_CXCR1_NEG_VS_POS_EFFECTOR_CD8_TCELL_DN",-0.222145865809912,0.47,0.748032675289312,1
"GSE40274_HELIOS_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",-0.210373857762187,0.47,0.748032675289312,1
"GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_UP",-0.22597225566664,0.47,0.748032675289312,1
"GSE24671_BAKIMULC_VS_SENDAI_VIRUS_INFECTED_MOUSE_SPLENOCYTES_UP",-0.220555503143392,0.47,0.748032675289312,1
"GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_UP",-0.223941675914201,0.47,0.748032675289312,1
"GSE45365_WT_VS_IFNAR_KO_BCELL_MCMV_INFECTION_UP",-0.23449737815314,0.47,0.748032675289312,1
"GSE10325_MYELOID_VS_LUPUS_MYELOID_UP",-0.211605610750013,0.48,0.755378056989006,1
"GSE17721_CTRL_VS_POLYIC_0.5H_BMDM_DN",-0.224022978797363,0.48,0.755378056989006,1
"GSE17721_LPS_VS_POLYIC_16H_BMDM_UP",-0.227513823651593,0.48,0.755378056989006,1
"GSE17721_PAM3CSK4_VS_CPG_24H_BMDM_UP",-0.213048165300151,0.48,0.755378056989006,1
"GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDM_UP",-0.227467464391549,0.48,0.755378056989006,1
"GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_DN",-0.229305278838795,0.48,0.755378056989006,1
"GSE339_CD4POS_VS_CD4CD8DN_DC_UP",-0.227583487152285,0.48,0.755378056989006,1
"GSE360_DC_VS_MAC_T_GONDII_DN",-0.226502820318833,0.48,0.755378056989006,1
"GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_DN",-0.221246359493294,0.48,0.755378056989006,1
"GSE3982_EOSINOPHIL_VS_NEUTROPHIL_UP",-0.217098731718935,0.48,0.755378056989006,1
"GSE3982_EOSINOPHIL_VS_TH2_DN",-0.223390700712806,0.48,0.755378056989006,1
"GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_UP",-0.224519208647064,0.48,0.755378056989006,1
"GSE7460_WT_VS_FOXP3_HET_ACT_TCONV_UP",-0.21937520479776,0.48,0.755378056989006,1
"GSE9037_WT_VS_IRAK4_KO_LPS_1H_STIM_BMDM_UP",-0.226514237167155,0.48,0.755378056989006,1
"GSE3720_UNSTIM_VS_LPS_STIM_VD2_GAMMADELTA_TCELL_DN",-0.217907286824974,0.48,0.755378056989006,1
"GSE4142_PLASMA_CELL_VS_MEMORY_BCELL_DN",-0.219075502199001,0.48,0.755378056989006,1
"GSE12392_WT_VS_IFNB_KO_CD8A_POS_SPLEEN_DC_DN",-0.205067933022757,0.48,0.755378056989006,1
"GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_6H_IFNA_STIM_UP",-0.220934200325733,0.48,0.755378056989006,1
"GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN",-0.228615996945377,0.48,0.755378056989006,1
"GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN",-0.220438651205343,0.48,0.755378056989006,1
"GSE21927_C26GM_VS_4T1_TUMOR_MONOCYTE_BALBC_UP",-0.223939468825749,0.48,0.755378056989006,1
"GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_UP",-0.221875570069758,0.48,0.755378056989006,1
"GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_DN",-0.213760766028988,0.48,0.755378056989006,1
"GSE20500_CTRL_VS_RETINOIC_ACID_TREATED_CD4_TCELL_UP",-0.213872051047235,0.48,0.755378056989006,1
"GSE21033_3H_VS_24H_POLYIC_STIM_DC_UP",-0.206341455431722,0.48,0.755378056989006,1
"GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_DN",-0.222641255032688,0.48,0.755378056989006,1
"GSE24210_IL35_TREATED_VS_RESTING_TREG_DN",-0.214248706733565,0.48,0.755378056989006,1
"GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_16H_DN",-0.216661343277771,0.48,0.755378056989006,1
"GSE40274_CTRL_VS_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",-0.214597503215315,0.48,0.755378056989006,1
"GSE40225_WT_VS_RIP_B7X_DIABETIC_MOUSE_PANCREATIC_CD8_TCELL_UP",-0.207153731706892,0.48,0.755378056989006,1
"GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP",-0.215405903693715,0.48,0.755378056989006,1
"GSE43863_NAIVE_VS_TFH_CD4_EFF_TCELL_D6_LCMV_DN",-0.218205767091527,0.48,0.755378056989006,1
"GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN",-0.217365233071734,0.48,0.755378056989006,1
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_DN",-0.220753949723453,0.48,0.755378056989006,1
"GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_UP",-0.218251249399526,0.49,0.762391304347826,1
"GSE17721_POLYIC_VS_PAM3CSK4_12H_BMDM_DN",-0.220434442984492,0.49,0.762391304347826,1
"GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDM_UP",-0.207004832964104,0.49,0.762391304347826,1
"GSE17721_0.5H_VS_24H_CPG_BMDM_DN",-0.222611925636047,0.49,0.762391304347826,1
"GSE17721_4_VS_24H_CPG_BMDM_DN",-0.221935680459662,0.49,0.762391304347826,1
"GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_DN",-0.214807924415283,0.49,0.762391304347826,1
"GSE2197_CPG_DNA_VS_UNTREATED_IN_DC_DN",-0.203365216962276,0.49,0.762391304347826,1
"GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_DN",-0.214370625192228,0.49,0.762391304347826,1
"GSE27786_CD4_TCELL_VS_NKTCELL_UP",-0.210854575642538,0.49,0.762391304347826,1
"GSE360_CTRL_VS_T_GONDII_DC_UP",-0.232022103141635,0.49,0.762391304347826,1
"GSE360_T_GONDII_VS_M_TUBERCULOSIS_MAC_UP",-0.204142991894412,0.49,0.762391304347826,1
"GSE11057_NAIVE_CD4_TCELL_VS_PBMC_UP",-0.212408613840299,0.49,0.762391304347826,1
"GSE8921_UNSTIM_VS_TLR1_2_STIM_MONOCYTE_6H_DN",-0.223896098156219,0.49,0.762391304347826,1
"GSE3039_B2_VS_B1_BCELL_UP",-0.215053893789933,0.49,0.762391304347826,1
"GSE7509_FCGRIIB_VS_TNFA_IL1B_IL6_PGE_STIM_DC_UP",-0.2223210438851,0.49,0.762391304347826,1
"GSE8621_UNSTIM_VS_LPS_PRIMED_UNSTIM_MACROPHAGE_UP",-0.218256998890889,0.49,0.762391304347826,1
"GSE12003_4D_VS_8D_CULTURE_BM_PROGENITOR_DN",-0.230358337517172,0.49,0.762391304347826,1
"GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_UP",-0.22020513534952,0.49,0.762391304347826,1
"GSE21670_TGFB_VS_IL6_TREATED_CD4_TCELL_UP",-0.210556601923566,0.49,0.762391304347826,1
"GSE17301_IFNA2_VS_IFNA2_AND_ACD3_ACD28_STIM_CD8_TCELL_DN",-0.198000501738148,0.49,0.762391304347826,1
"GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP",-0.215145864502956,0.49,0.762391304347826,1
"GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN",-0.216340046936681,0.49,0.762391304347826,1
"GSE25677_MPL_VS_R848_STIM_BCELL_UP",-0.217609444433496,0.49,0.762391304347826,1
"GSE32164_RESTING_DIFFERENTIATED_VS_CMYC_INHIBITED_MACROPHAGE_UP",-0.219258066984615,0.49,0.762391304347826,1
"GSE26030_TH1_VS_TH17_DAY15_POST_POLARIZATION_UP",-0.210097864688554,0.49,0.762391304347826,1
"GSE35543_IN_VIVO_NTREG_VS_IN_VITRO_ITREG_DN",-0.217568028181445,0.49,0.762391304347826,1
"GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_DN",-0.217123000652007,0.49,0.762391304347826,1
"GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_DN",-0.210726378862315,0.49,0.762391304347826,1
"GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_UP",-0.218346431839574,0.5,0.767732049036778,1
"GSE13484_3H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP",-0.212516101534455,0.5,0.767732049036778,1
"GSE15930_STIM_VS_STIM_AND_IFNAB_72H_CD8_T_CELL_DN",-0.216320270318473,0.5,0.767732049036778,1
"GSE17721_LPS_VS_CPG_2H_BMDM_UP",-0.218828022530732,0.5,0.767732049036778,1
"GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_UP",-0.209832675133303,0.5,0.767732049036778,1
"GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP",-0.225080985184955,0.5,0.767732049036778,1
"GSE360_L_DONOVANI_VS_L_MAJOR_DC_UP",-0.222704989455034,0.5,0.767732049036778,1
"GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_DC_DN",-0.21228487893177,0.5,0.767732049036778,1
"GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_UP",-0.220963200302143,0.5,0.767732049036778,1
"GSE36476_CTRL_VS_TSST_ACT_16H_MEMORY_CD4_TCELL_OLD_UP",-0.21645827345178,0.5,0.767732049036778,1
"GSE7460_TREG_VS_TCONV_ACT_DN",-0.220429047913046,0.5,0.767732049036778,1
"GSE411_100MIN_VS_400MIN_IL6_STIM_MACROPHAGE_DN",-0.211734696411151,0.5,0.767732049036778,1
"GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_48H_UP",-0.220842643759082,0.5,0.767732049036778,1
"GSE8835_CD4_VS_CD8_TCELL_UP",-0.211638028813911,0.5,0.767732049036778,1
"GSE3039_CD4_TCELL_VS_NKT_CELL_DN",-0.216958154897478,0.5,0.767732049036778,1
"GSE5589_UNSTIM_VS_180MIN_LPS_AND_IL10_STIM_MACROPHAGE_UP",-0.203031056553711,0.5,0.767732049036778,1
"GSE10147_IL3_AND_HIVP17_VS_IL3_AND_CPG_STIM_PDC_UP",-0.213247115348863,0.5,0.767732049036778,1
"GSE13522_WT_VS_IFNG_KO_SKIN_UP",-0.220350293445227,0.5,0.767732049036778,1
"GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_DN",-0.223604647919841,0.5,0.767732049036778,1
"GSE17186_NAIVE_VS_CD21LOW_TRANSITIONAL_BCELL_CORD_BLOOD_UP",-0.208261863188203,0.5,0.767732049036778,1
"GSE18281_CORTICAL_VS_MEDULLARY_THYMOCYTE_DN",-0.209706418966905,0.5,0.767732049036778,1
"GSE18893_CTRL_VS_TNF_TREATED_TCONV_24H_UP",-0.224625043306923,0.5,0.767732049036778,1
"GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_UP",-0.217897399978294,0.5,0.767732049036778,1
"GSE21670_UNTREATED_VS_TGFB_IL6_TREATED_CD4_TCELL_DN",-0.226464105811474,0.5,0.767732049036778,1
"GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_DN",-0.225401521356411,0.5,0.767732049036778,1
"GSE19401_NAIVE_VS_IMMUNIZED_MOUSE_PLN_FOLLICULAR_DC_DN",-0.216677216331238,0.5,0.767732049036778,1
"GSE23502_BM_VS_COLON_TUMOR_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_DN",-0.209331439083761,0.5,0.767732049036778,1
"GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_MACROPHAGE_DN",-0.213644315496452,0.5,0.767732049036778,1
"GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_UP",-0.210137529790756,0.5,0.767732049036778,1
"GSE29949_CD8_POS_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_UP",-0.221332747292549,0.5,0.767732049036778,1
"GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_UP",-0.216623980482349,0.5,0.767732049036778,1
"GSE33424_CD161_INT_VS_NEG_CD8_TCELL_UP",-0.218627111420586,0.5,0.767732049036778,1
"GSE37605_NOD_VS_C57BL6_IRES_GFP_TREG_UP",-0.21959359470635,0.5,0.767732049036778,1
"GSE37301_LYMPHOID_PRIMED_MPP_VS_PRO_BCELL_DN",-0.229309340127699,0.5,0.767732049036778,1
"GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",-0.233951842549355,0.5,0.767732049036778,1
"GSE40274_XBP1_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",-0.225454026596014,0.5,0.767732049036778,1
"GSE20727_CTRL_VS_H2O2_TREATED_DC_UP",-0.213005248605385,0.5,0.767732049036778,1
"GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_DN",-0.212878431818758,0.5,0.767732049036778,1
"GSE43956_WT_VS_SGK1_KO_TH17_DIFFERENTIATED_CD4_TCELL_UP",-0.221353168095752,0.5,0.767732049036778,1
"GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP",-0.20709534679809,0.5,0.767732049036778,1
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_TRICHOSTATINA_CD8_TCELL_DN",-0.219898865739349,0.51,0.771933534743202,1
"GSE17721_CTRL_VS_LPS_2H_BMDM_UP",-0.216729468508667,0.51,0.771933534743202,1
"GSE17721_POLYIC_VS_PAM3CSK4_6H_BMDM_DN",-0.221197000813391,0.51,0.771933534743202,1
"GSE17721_4H_VS_24H_POLYIC_BMDM_UP",-0.221814743310047,0.51,0.771933534743202,1
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN",-0.215373489756021,0.51,0.771933534743202,1
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_FETAL_DN",-0.20927574658888,0.51,0.771933534743202,1
"GSE26495_PD1HIGH_VS_PD1LOW_CD8_TCELL_DN",-0.222030456688517,0.51,0.771933534743202,1
"GSE2706_UNSTIM_VS_2H_R848_DC_UP",-0.214802199913343,0.51,0.771933534743202,1
"GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_MAC_DN",-0.21626992608156,0.51,0.771933534743202,1
"GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_40H_TSST_ACT_UP",-0.219249687524897,0.51,0.771933534743202,1
"GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_DN",-0.228337616693531,0.51,0.771933534743202,1
"GSE3982_DC_VS_MAC_LPS_STIM_DN",-0.207196379869783,0.51,0.771933534743202,1
"GSE3982_DC_VS_NEUTROPHIL_UP",-0.215569243982758,0.51,0.771933534743202,1
"GSE7460_WT_VS_FOXP3_HET_ACT_WITH_TGFB_TCONV_DN",-0.209500093112019,0.51,0.771933534743202,1
"GSE7852_THYMUS_VS_FAT_TREG_DN",-0.21658644344215,0.51,0.771933534743202,1
"GSE2128_C57BL6_VS_NOD_THYMOCYTE_MIMETOPE_NEGATIVE_SELECTION_DN",-0.216783921039162,0.51,0.771933534743202,1
"GSE22601_DOUBLE_POSITIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_DN",-0.21670127533434,0.51,0.771933534743202,1
"GSE3691_CONVENTIONAL_VS_PLASMACYTOID_DC_SPLEEN_UP",-0.21477789695326,0.51,0.771933534743202,1
"GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_DN",-0.221394792537347,0.51,0.771933534743202,1
"GSE3039_CD4_TCELL_VS_B1_BCELL_DN",-0.211356553619466,0.51,0.771933534743202,1
"GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP",-0.217194972467359,0.51,0.771933534743202,1
"GSE7509_FCGRIIB_VS_TNFA_IL1B_IL6_PGE_STIM_DC_DN",-0.211379567884095,0.51,0.771933534743202,1
"GSE7548_NAIVE_VS_DAY7_PCC_IMMUNIZATION_CD4_TCELL_UP",-0.209599571841833,0.51,0.771933534743202,1
"GSE4590_SMALL_VS_LARGE_PRE_BCELL_UP",-0.219077577419829,0.51,0.771933534743202,1
"GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN",-0.216619513503071,0.51,0.771933534743202,1
"GSE14415_INDUCED_TREG_VS_TCONV_DN",-0.220761590979769,0.51,0.771933534743202,1
"GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_2H_UP",-0.213195877745259,0.51,0.771933534743202,1
"GSE17186_CD21LOW_VS_CD21HIGH_TRANSITIONAL_BCELL_CORD_BLOOD_DN",-0.210967734080472,0.51,0.771933534743202,1
"GSE18203_CTRL_VS_INTRATUMORAL_CPG_INJ_MC38_TUMOR_UP",-0.217697243063804,0.51,0.771933534743202,1
"GSE21927_UNTREATED_VS_GMCSF_GCSF_TREATED_BONE_MARROW_UP",-0.212626523208563,0.51,0.771933534743202,1
"GSE25123_CTRL_VS_IL4_STIM_MACROPHAGE_DN",-0.211834298954121,0.51,0.771933534743202,1
"GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_DAY10_DN",-0.224569888530076,0.51,0.771933534743202,1
"GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_UP",-0.214986264877198,0.51,0.771933534743202,1
"GSE19941_UNSTIM_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP",-0.216993142017398,0.51,0.771933534743202,1
"GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_PRO_BCELL_DN",-0.219058689875048,0.51,0.771933534743202,1
"GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_UP",-0.21441607123956,0.51,0.771933534743202,1
"GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TCONV_CD4_TCELL_UP",-0.211420660604636,0.51,0.771933534743202,1
"GSE37532_WT_VS_PPARG_KO_LN_TCONV_DN",-0.225040139135353,0.51,0.771933534743202,1
"GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_DN",-0.220404902423423,0.51,0.771933534743202,1
"GSE40274_CTRL_VS_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",-0.217986248472844,0.51,0.771933534743202,1
"GSE40274_CTRL_VS_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN",-0.227206353859289,0.51,0.771933534743202,1
"GSE40274_FOXP3_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP",-0.209513247529656,0.51,0.771933534743202,1
"GSE41867_DAY6_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN",-0.216858858926378,0.51,0.771933534743202,1
"GSE41867_DAY6_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN",-0.221409521402284,0.51,0.771933534743202,1
"GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_UP",-0.220817463424377,0.51,0.771933534743202,1
"GSE43863_NAIVE_VS_TH1_EFF_CD4_TCELL_D6_LCMV_UP",-0.20269505974714,0.51,0.771933534743202,1
"GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_DN",-0.218996532628035,0.52,0.779666524155622,1
"GSE17721_PAM3CSK4_VS_GADIQUIMOD_0.5H_BMDM_UP",-0.220739265513079,0.52,0.779666524155622,1
"GSE17721_LPS_VS_GARDIQUIMOD_12H_BMDM_DN",-0.208166968354297,0.52,0.779666524155622,1
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_DN",-0.207924573574796,0.52,0.779666524155622,1
"GSE36476_CTRL_VS_TSST_ACT_40H_MEMORY_CD4_TCELL_OLD_DN",-0.220344969540544,0.52,0.779666524155622,1
"GSE37416_CTRL_VS_3H_F_TULARENSIS_LVS_NEUTROPHIL_UP",-0.213478909655678,0.52,0.779666524155622,1
"GSE3982_MAST_CELL_VS_NEUTROPHIL_DN",-0.209239251558018,0.52,0.779666524155622,1
"GSE6269_FLU_VS_STAPH_AUREUS_INF_PBMC_UP",-0.214937070280751,0.52,0.779666524155622,1
"GSE7852_TREG_VS_TCONV_FAT_UP",-0.217404961822858,0.52,0.779666524155622,1
"GSE8868_SPLEEN_VS_INTESTINE_CD11B_POS_CD11C_NEG_DC_DN",-0.220668553726822,0.52,0.779666524155622,1
"GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_48H_DN",-0.220233902641386,0.52,0.779666524155622,1
"GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP",-0.213438388601038,0.52,0.779666524155622,1
"GSE4142_NAIVE_BCELL_VS_PLASMA_CELL_DN",-0.223705861983279,0.52,0.779666524155622,1
"GSE8621_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP",-0.222043653695667,0.52,0.779666524155622,1
"GSE15330_LYMPHOID_MULTIPOTENT_VS_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP",-0.211116648748867,0.52,0.779666524155622,1
"GSE21033_1H_VS_12H_POLYIC_STIM_DC_UP",-0.214294184237167,0.52,0.779666524155622,1
"GSE22935_UNSTIM_VS_48H_MBOVIS_BCG_STIM_MACROPHAGE_DN",-0.212103180999787,0.52,0.779666524155622,1
"GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP",-0.218195960324896,0.52,0.779666524155622,1
"GSE19941_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN",-0.223286401984153,0.52,0.779666524155622,1
"GSE22611_MUTANT_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_6H_UP",-0.203651311593819,0.52,0.779666524155622,1
"GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_NKTCELL_DN",-0.212476126596415,0.52,0.779666524155622,1
"GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_RAG2_KO_NK_CELL_UP",-0.214560106961259,0.52,0.779666524155622,1
"GSE37301_PRO_BCELL_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN",-0.220681800110653,0.52,0.779666524155622,1
"GSE39152_CD103_NEG_VS_POS_MEMORY_CD8_TCELL_UP",-0.219039193650649,0.52,0.779666524155622,1
"GSE39152_SPLEEN_CD103_NEG_VS_BRAIN_CD103_POS_MEMORY_CD8_TCELL_UP",-0.212467686956283,0.52,0.779666524155622,1
"GSE41867_DAY8_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_UP",-0.210813488625337,0.52,0.779666524155622,1
"GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_UP",-0.214627023136335,0.52,0.779666524155622,1
"GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN",-0.214499464626958,0.52,0.779666524155622,1
"GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN",-0.212336198504561,0.52,0.779666524155622,1
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_DN",-0.201920012658508,0.52,0.779666524155622,1
"GSE45365_HEALTHY_VS_MCMV_INFECTION_BCELL_IFNAR_KO_DN",-0.217391514067638,0.52,0.779666524155622,1
"GSE45365_NK_CELL_VS_BCELL_UP",-0.209294657603461,0.52,0.779666524155622,1
"GSE17721_CTRL_VS_POLYIC_0.5H_BMDM_UP",-0.208738433102585,0.53,0.787755880483153,1
"GSE17721_0.5H_VS_4H_POLYIC_BMDM_UP",-0.215204037894607,0.53,0.787755880483153,1
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_6H_ACT_CD4_TCELL_UP",-0.208058882190511,0.53,0.787755880483153,1
"GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP",-0.215389640759555,0.53,0.787755880483153,1
"GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_UP",-0.202494923191,0.53,0.787755880483153,1
"GSE7460_FOXP3_MUT_VS_WT_ACT_TCONV_DN",-0.202364187905067,0.53,0.787755880483153,1
"GSE9988_ANTI_TREM1_VS_LOW_LPS_MONOCYTE_UP",-0.212872831286393,0.53,0.787755880483153,1
"GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN",-0.216051479448802,0.53,0.787755880483153,1
"GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_12H_UP",-0.214876621412309,0.53,0.787755880483153,1
"GSE4748_CTRL_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN",-0.215823438836599,0.53,0.787755880483153,1
"GSE5589_WT_VS_IL10_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP",-0.225220315846689,0.53,0.787755880483153,1
"GSE6259_DEC205_POS_DC_VS_BCELL_DN",-0.209628266309133,0.53,0.787755880483153,1
